file	duration	year	candidate	round	date1	time1	date2	time2	date3	time3	source	notes	content
"Brazil_2010_Serra_19"	442	2010	"Serra"	1	"9/25/2010"	"n"	""	""	""	""	"YouTube"	""	"jingle \"\"vou de Serra presidente\"\";; how to vote for Serra; Serra's criticism of public health under the current government; Serra's political life and accomplishments; Serra's projects in public health; Serra, best public health minister; list of accomplishments and  testimonies of patients; Serra's testimony; Brazilians' support and singing jingle \"\"Serra � do bem\"\"; Dilma didn't work on public health"
"Brazil_2010_Serra_20"	438	2010	"Serra"	1	"9/28/2010"	"n"	""	""	""	""	"YouTube"	""	"min salary R$600; This election is about the world you create for your kids; I come from humble origins; I'm qualified; he's the most qualified; R$ 600 min salary next year; R$ 600 min salary next year; pensions at 10%; policies, mostly health, for elderly; tech education for youth; Protec spot; health prposals; pregnant woman likes health policy; money for Metros in major cities; cities slated for Metro expansion; I want your vote; I'm voting Serra; I want a Brazil where public school guarantees success; we want to serve Brazil; Let's go for justice, freedom, democracy, etc.; patriotic slogans"
"Brazil_2010_Serra_21"	438	2010	"Serra"	1	"9/30/2010"	"d"	""	""	""	""	"YouTube"	""	"Brazilians' support and singing jingle \"\"Serra � do bem\"\"; Serra and his family; Serra visting families; Serra's accomplishments and projects if elected; people's support; Serra's testimony and asking for votes; jingle \"\"vou de Serra presidente\"\"; Serra thanking for support"
"Brazil_2010_Serra_22"	438	2010	"Serra"	1	"9/30/2010"	"n"	""	""	""	""	"YouTube"	""	"Brazilians' support and singing jingle \"\"Serra � do bem\"\"; Serra and his family; Serra visting families; Serra's accomplishments and projects if elected; people's support; Serra's testimony and asking for votes; jingle \"\"vou de Serra presidente\"\"; Serra thanking for support"
"Brazil_2010_Serra_23"	600	2010	"Serra"	2	"10/8/2010"	"n"	""	""	""	""	"YouTube"	""	"Lots of people voted for Serra; I respect democracy; A better economy with jobs; congrats to Marina; Let's go Brazil; Thanks for the votes; You'll be able to compare candidates; You know I don�t flip flop; Dilma only got here thanks to Lula; Serra was student leader, exiled, fought for democracy; PT didn't support Tancredo; PT didn't sign Constitution; PT was against Plano Real; Serra never in scandals; always against abortion; I always worked with the best; We need unity, etc; Serra has the best proposals; M�e Brasileira, in favor of life; I want to fix health, education; I respect values: Christian, family, life, environment; We can't have relations with rogue regimes; We feel unity; he'll have a national unity government; Neves: he's good; He's competent, ethical; Alckmin: he's good; I'm with Serra; continuity, presidents known and unknown; Russian dolls--Serra has experience; Dilma does not"
"Brazil_2010_Serra_24"	601	2010	"Serra"	2	"10/9/2010"	"n"	""	""	""	""	"YouTube"	""	"list of presidents; Serra's words on governing with balance; Serra's commitment with education; Serra's words on education; higher education and technical schools; testimonies of FaTec students; Serra's words on technical schools; Serra's AME and polyclinics; Serra's words on public health; jingle \"\"Acelera Brasil\"\"; subways around the country; roads around Brazil; Pr�-Sal; Serra's commitment with Brazil; jingle \"\"Serra � do bem\"\"; Erenice and Dilma's scandal"
"Brazil_2010_Serra_25"	600	2010	"Serra"	2	"10/10/2010"	"n"	""	""	""	""	"YouTube"	""	"Dilma runs to Lula for help, criticizes FHC; continuity, presidents known and unknown; new great Brazil is born every day; generic optimism about new Brazil; ed is important; ed policy needs; We did it with inflation--Real Plan; We'll do it with ed; importance of tech training; importance of tech training; ProTec, create tech schools; importance of environment; importance of environment (and PV and Marina); We'll do a unity government; Report on campaign activities; event in Bras�lia--support from other politicians; my gubernatorial victory complete with your victory; We have a candidate with values/principles; Let's go do our part; support from Minas; Let's go do our part; Serra for all Brazilians; We're going to win for the good of the people"
"Brazil_2010_Serra_26"	600	2010	"Serra"	2	"10/11/2010"	"n"	""	""	""	""	"YouTube"	""	"list of presidents; highlights of presidential debate; education; public health; public security; privatization; families commenting on presidential debate; politicans' support to Serra; Serra at Bahia; story of Sandra; Serra's message for Kids' day and Aparecida do Norte; Serra's political life"
"Brazil_2010_Serra_27"	600	2010	"Serra"	2	"10/12/2010"	"n"	""	""	""	""	"YouTube"	""	"Having a baby--choices; We need honest/transparent candidates; Compare the candidates, their bios; Dilma only got here thanks to Lula; Serra was student leader, exiled, fought for democracy; PT didn't support Tancredo; PT didn't sign Constitution; PT was against Plano Real; Serra never in scandals; new great Brazil is born every day; econ policy priorities; proposals--obras; Sad state of sanitation, water, sewage; They didn't fix it, only raised taxes; We'll get water to poor families; Report on disability clinic Serra created; He'll take it to all Brazil; importance of values; Campaign scenes; Russian dolls--Serra has experience; Dilma does not (but has Dirceu behind her)"
"Brazil_2010_Serra_28"	600	2010	"Serra"	2	"10/13/2010"	"n"	""	""	""	""	"YouTube"	""	"\"\"fez pra mim, fez pra voce\"\"; Serra's message on ethics; Serra's work for women; Serra addressing women; Serra's work in S�o Paulo and testimonies; Serra's words on \"\"m�e brasileira\"\"; program \"\"m�e brasileira\"\"; FaTecs; jingle \"\"Serra � do bem\"\"; Serra at Bahia; people's support; song about Dilma"
"Brazil_2010_Serra_29"	600	2010	"Serra"	2	"10/14/2010"	"n"	""	""	""	""	"YouTube"	""	"Serra's health accomplishments; Mensal�o, Dirceu, Erenice; Various proposals; Importance of clean government; I'll invest in BF, other; I'm honest; policy objectives people want in a new president; Patria amada Brasil; We need to ensure obras for Olympics/World Cup generate jobs, etc.; Serra's obras; planned obras; importance of clean water, sewage; They did little, raised taxes; sad state of water, sewage; We�ll improve it; Sad state of housing; Serra's public housing in SP; He'll do this kind of thing in all Brazil; Serra put two teachers in school classrooms; What a new Brazil looks like; intangibles of a new country; Campaign scenes; event in Bras�lia--support from other politicians; We have a candidate with values/principles; Tocantins supports Serra; We support Serra; Serra for all Brazilians; We're going to win for the good of the people"
"Brazil_2010_Serra_30"	600	2010	"Serra"	2	"10/15/2010"	"n"	""	""	""	""	"YouTube"	""	"list of Serra's social programs without scandals; Serra's commitment with education; Serra addressing teachers on Teachers' day; public education; Serra's goals in education; internet and long distance education; Serra's projects; Serra's commitment to work for the poor; Serra visiting families; Serra's comments about PT's campaign; Serra's campaign"
"Brazil_2010_Serra_31"	600	2010	"Serra"	2	"10/16/2010"	"n"	""	""	""	""	"YouTube"	""	"Criticism of Erenice case; Issue of food/feeding the people; Proposals to support ag; transporting commodities is costly; we need to do this without land invasions; various specific proposals; and Dilma never did anything; Dilma attacks Serra b/c he's up in surveys; markets respond positively to Serra's advance; We need clean government; Serra did generic drugs; now he'll do policlinicas; he did unemployment insurance; he'll raise min wage to R$600; free gripe vaccines for seniors; 10% adjustment in pensions; Bolsa Alimenta��o which became BF; extra month of BF stipend; Serra pres Brazil keeps on going; issue of clean drinking water; Lula/Dilma gov did nothing about it; He did water works as minister; Now he'll do a sewage project; Serra was student leader, exiled, fought for democracy; PT didn't support Tancredo; event with Minas elected officials; you'll win in Minas; support from Minas politicians; Serra represents environmental movement; Pastors: Serra's a good leader; new Brazil being born"
"Brazil_2010_Serra_32"	599	2010	"Serra"	2	"10/17/2010"	"d"	""	""	""	""	"YouTube"	""	"Brazil; Serra's support to agriculure workers; Serra's words on the need to invest on infrastructure; \"\"fez pra mim, fez pra voce\"\"; people's comments to Dilma; Dilma's campaign; Serra's testimony on the type of president Brazil needs and wants; Serra's accomplishments and projects if elected; access to water; Minas Gerais and Serra's political life; Minas Gerais' support to Serra; pastors' support to Serra; Serra's testimony; people singing  jingle \"\"Serra � do bem\"\"; Erenice and Dilma's scandal"
"Brazil_2010_Serra_33"	600	2010	"Serra"	2	"10/17/2010"	"n"	""	""	""	""	"YouTube"	""	"intro; Brazil; Serra addressing agriculture workers; \"\"fez pra mim, fez pra voce\"\"; people's comments on Dilma; Serra's campaign; Serra's testimony on the Brazil people want and need; Serra's accomplishments and projects if elected; access to water for all; Minas Gerais and Serra's political life; Minas Gerais' support to Serra; Chico Mendes' widow supports Serra; pastors' support; Serra's invitation to build a better country; jingle \"\"Serra � do bem\"\"; Erenice and Dilma's scandal"
"Brazil_2010_Serra_34"	598	2010	"Serra"	2	"10/18/2010"	"n"	""	""	""	""	"YouTube"	""	"generic drugs; Erenice; Ficha Limpa law; scandals--PT; built hospitals; air travel chaos; unemployment insurance; Dirceu de volta; Serra best for Brazil; Serra did better in debate; SP advances in ed; proposal--two teachers in classroom; proposal--two teachers in classroom; SP doubled tech training slots; tech training schools, ProTec; tech training schools, ProTec; health accomplishments in SP; in 8 years gov does nothing with policlinicas; gov does nothing to combat drugs; anti drugs plan; PT was against this proposal; gov does little for handicapped; analyzing the issue; built rehab centers in SP; will do in all Brazil; rehab center proposal spot; PT gov manages state-owned firms for its own benefit; I helped pass law defending Petrobras; PT gov more private oil exploration permits than FHC; Dilma lies on TV program about Serra's intent to privatize pre-sal; markets respond positively to Serra's advance; I went to public school; I learned values, public service; government of unity; let's win; Serra defended modernization (i.e., privatization) of telephone system, with benefits"
