Title	Extension	Datepublished	D	E	Datedownloaded	Link	PermanentLink
""	""	"Month"	"Dates"	"Year"		""	""
"CDC to encourage _Vaccinated for COVID-19_ buttons - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Politics/cdc-encourage-vaccinated-covid-19-buttons/story?id=74528723"	"https://perma.cc/R2C2-BS4R"
"China prepares large-scale rollout of coronavirus vaccines - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/china-prepares-large-scale-rollout-covid-19-vaccines-74565366"	"https://perma.cc/22GV-XW3C"
"Health experts on COVID-19 vaccine_ Ame...ns have ‘a lot of distrust’ - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/health-experts-covid-19-vaccine-americans-lot-distrust/story?id=74519119"	"https://perma.cc/WD66-VE3U"
"Minority communities’ distrust of COVID-19 vaccine poses challenge - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/US/minority-communities-distrust-covid-19-vaccine-poses-challenge/story?id=74503429"	"https://perma.cc/G5AG-FB4P"
"Nevada doctor_s selfie used to claim COVID-19 is a hoax - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/reno-doctors-selfie-claim-covid-19-hoax-74492988"	"https://web.archive.org/web/20211202193415/https:/abcnews.go.com/Health/wireStory/reno-doctors-selfie-claim-covid-19-hoax-74492988"
"New data shows people who got Moderna v...d antibodies 3 months later - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/data-shows-people-moderna-vaccine-antibodies-months/story?id=74529058"	"https://perma.cc/5MHG-FURJ"
"Over half of NYC firefighters would ref...ID-19 vaccine, survey finds - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/half-nyc-firefighters-refuse-covid-19-vaccine-survey/story?id=74582249"	"https://perma.cc/2N5H-HXEU"
"Prisons should be COVID-19 vaccine priority_ Health experts - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/prisons-covid-19-vaccine-priority-health-experts/story?id=74501889"	"https://perma.cc/6WH7-2VAZ"
"Putin orders _large-scale_ COVID-19 vaccination in Russia - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/putin-orders-large-scale-covid-19-vaccination-russia-74506020"	"https://web.archive.org/web/20210117013909/https:/abcnews.go.com/Health/wireStory/putin-orders-large-scale-covid-19-vaccination-russia-74506020"
"Researchers hunt for clues in our blood...D-19 vaccines of the future - ABC News"	".pdf"	"December"	"01 -- 07"	"2020"	44440.0	"https://abcnews.go.com/Health/researchers-hunt-clues-blood-discover-covid-19-vaccines/story?id=74531301"	"https://perma.cc/6FSF-J2ZR"
"5 things to know about COVID-19 vaccines - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/things-covid-19-vaccines/story?id=74591998"	"https://perma.cc/PRS4-NKU7"
"A breakdown of the Pfizer vaccine and w...l qualify for the injection - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/breakdown-pfizer-vaccine-people-qualify-injection/story?id=74685021"	"https://perma.cc/2QL8-TGPM"
"Americans increasingly willing to get COVID-19 vaccine_ Poll - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/americans-increasingly-covid-19-vaccine-poll/story?id=74632280"	"https://perma.cc/CM4A-HXNB"
"Bahrain approves Chinese COVID-19 vaccine for use - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/bahrain-approves-chinese-covid-19-vaccine-74699175"	"https://web.archive.org/web/20220425193515/https:/abcnews.go.com/Health/wireStory/bahrain-approves-chinese-covid-19-vaccine-74699175"
"Coronavirus updates_ 1st vaccines now on the way to all 50 US states - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/live-updates/coronavirus/?id=74578775"	"https://perma.cc/BCK8-ATUU"
"COVID-19 vaccine_ Answering the most common questions - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/covid-19-vaccine-answering-common-questions/story?id=74625343"	"https://perma.cc/8TAF-AMKZ"
"FDA authorizes 1st COVID-19 vaccine in United States - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/fda-authorizes-1st-covid-19-vaccine-united-states/story?id=74665712"	"https://perma.cc/MK7A-P44Q"
"Officials confront challenges to get public to take COVID vaccine - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/officials-confront-challenges-public-covid-vaccine/story?id=74708303"	"https://perma.cc/S8KY-YGAY"
"Rich countries are hoarding the COVID vaccine_ Report - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/rich-countries-hoarding-vaccine-report/story?id=74623521"	"https://perma.cc/96B8-YY8K"
"The 35-year-old scientist who led Moder...o create a COVID-19 vaccine - ABC News"	".pdf"	"December"	"08 -- 14"	"2020"	44440.0	"https://abcnews.go.com/Health/35-year-scientist-led-modernas-efforts-create-covid/story?id=74701220"	"https://perma.cc/R55K-X62Z"
"California could see 100,000 hospitalizations in January - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/california-governor-precautionary-coronavirus-quarantine-74844467"	"https://perma.cc/HRW8-STPU"
"Comparing the Pfizer and Moderna COVID-19 vaccines - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/comparing-pfizer-moderna-covid-19-vaccines/story?id=74787434"	"https://perma.cc/GVS2-LLMQ"
"FDA authorizes 2nd COVID-19 vaccine, gi...ght to ship doses to states - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/fda-authorizes-2nd-covid-19-vaccine-giving-moderna/story?id=74793658"	"https://perma.cc/KG2A-TFEM"
"Flu numbers are down this year due to h...n rates amid COVID pandemic - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/flu-numbers-year-due-higher-vaccination-rates-amid/story?id=74783195"	"https://perma.cc/P6JS-PGTF"
"Health officials track safety as COVID-19 vaccines roll out - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/health-officials-track-safety-covid-19-vaccines-roll-74767373"	"https://web.archive.org/web/20220525051536/https:/abcnews.go.com/Health/wireStory/health-officials-track-safety-covid-19-vaccines-roll-74767373"
"Now that we have 2 vaccines, will life return to normal_ - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/now-vaccines-life-return-normal/story?id=74722743"	"https://perma.cc/6G9P-SVS4"
"Overdose deaths far outpace COVID-19 deaths in San Francisco - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/overdose-deaths-outpace-covid-19-deaths-san-francisco-74823530"	"https://web.archive.org/web/20220525051536/https:/abcnews.go.com/Health/wireStory/health-officials-track-safety-covid-19-vaccines-roll-74767373"
"Pregnant_ Allergies_ Immunocompromised_...igible for COVID-19 vaccine - ABC News 1"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/pregnant-allergies-immunocompromised-eligible-covid-19-vaccine/story?id=74722712"	"https://perma.cc/86R2-AFC9"
"Some states say Pfizer vaccine allotments cut for next week - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/states-pfizer-vaccine-allotments-cut-week-74791269"	"https://web.archive.org/web/20201218184359/https:/abcnews.go.com/Health/wireStory/states-pfizer-vaccine-allotments-cut-week-74791269"
"Tool tells when you may be able to get a COVID-19 vaccine - ABC News"	".pdf"	"December"	"15 -- 21"	"2020"	44440.0	"https://abcnews.go.com/Health/find-covid-19-vaccine/story?id=74764103"	"https://perma.cc/42GP-JU3B"
"A nurse who got vaccinated tested posit..., but that_s not unexpected - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/nurse-tests-positive-covid-19-shortly-vaccinated/story?id=74947995"	"https://perma.cc/W7PH-AB28"
"California hits record COVID-19 deaths as new variant found - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/virus-surge-swamping-hospitals-prompts-indefinite-lockdown-74963434"	"https://web.archive.org/web/20220515204828/https:/abcnews.go.com/Health/wireStory/virus-surge-swamping-hospitals-prompts-indefinite-lockdown-74963434"
"Fauci_ US taking hard look at variant of coronavirus - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/fauci-us-taking-hard-variant-coronavirus-74925141"	"https://web.archive.org/web/20220608195902/https:/abcnews.go.com/Health/wireStory/fauci-us-taking-hard-variant-coronavirus-74925141"
"Kentucky residents _luck_ into getting ...reens didn_t want to expire - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/kentucky-residents-luck-covid-vaccine-walgreens-expire/story?id=74948007"	"https://perma.cc/2L67-A56A"
"Rural community reflects Black American...nges with COVID-19 vaccines - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/rural-community-reflects-black-american-unease-challenges-covid/story?id=74746103"	"https://perma.cc/A3G7-38M4"
"Russia cuts size of COVID-19 vaccine study, stops enrollment - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/russia-cuts-size-covid-19-vaccine-study-stops-74885458"	"https://perma.cc/MQE8-UUY4"
"UK COVID-19 variant detected in US_ Wha...ow about the Colorado cases - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/uk-covid-19-variant-detected-us-colorado-cases/story?id=74969536"	"https://perma.cc/4V8G-PZX5"
"Volunteers share Sanofi Pasteur_GSK COV...9 vaccine trial experiences - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/volunteers-share-sanofi-pasteurgsk-covid-19-vaccine-trial/story?id=74868699"	"https://perma.cc/UN6S-LZA3"
"Why you still need to wear a mask after getting COVID-19 vaccine - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/wear-mask-covid-19-vaccine/story?id=74858114"	"https://perma.cc/8DJJ-BR7K"
"Wisconsin hospital worker arrested for spoiled vaccine doses - ABC News"	".pdf"	"December"	"22 -- 31"	"2020"	44440.0	"https://abcnews.go.com/Health/wireStory/police-investigate-deliberate-spoiling-500-vaccine-doses-74987488"	"https://web.archive.org/web/20210126125604/https:/abcnews.go.com/Health/wireStory/police-investigate-deliberate-spoiling-500-vaccine-doses-74987488"
"Brazilian study says Sinovac coronavirus jab 78% effective - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/wireStory/brazilian-study-sinovac-covid-19-jab-78-effective-75112278"	"https://web.archive.org/web/20210110134906/https:/abcnews.go.com/Health/wireStory/brazilian-study-sinovac-covid-19-jab-78-effective-75112278"
"Coronavirus updates_ California reports...0 new cases, 468 new deaths - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/live-updates/coronavirus?id=75031267&offset=31"	"https://perma.cc/G6Q3-Q895"
"Coronavirus updates_ US reports nearly ... new cases in all-time high - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/live-updates/coronavirus/?id=74930140"	"https://perma.cc/YLL6-RYHM"
"Doctors encourage COVID vaccination des...etic facial filler swelling - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/doctors-encourage-covid-vaccination-reports-cosmetic-facial-filler/story?id=75040807"	"https://perma.cc/7BHH-CCHE"
"Experts warn against UK vaccination str...s for ramping up deployment - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/experts-warn-uks-planned-vaccination-strategy/story?id=75117679"	"https://perma.cc/9PTS-ZNWM"
"Florida company accused of steering vaccines to rich donors - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/wireStory/florida-company-accused-steering-vaccines-rich-donors-75086816"	"https://web.archive.org/web/20210921152406/https:/abcnews.go.com/Health/wireStory/florida-company-accused-steering-vaccines-rich-donors-75086816"
"South Africa testing whether vaccines work against variant - ABC News"	".pdf"	"January"	"01 -- 07"	"2021"	44440.0	"https://abcnews.go.com/Health/wireStory/south-africa-testing-vaccines-work-variant-75034535"	"https://web.archive.org/web/20210303093252/https:/abcnews.go.com/Health/wireStory/south-africa-testing-vaccines-work-variant-75034535"
